warning_id,sku,check_type,code_id,message,class,rationale,action,sheet,source,severity
W0775,student_14_5,DRC,lib_footprint_mismatch,Footprint 'FFC_40P_0.5mm' does not match copy in library 'gunnchos_production' :: Footprint JWWAN1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0776,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JSIM1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0777,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JWIFI1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0778,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JETH1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0779,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JAUD1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0780,student_14_5,DRC,lib_footprint_mismatch,Footprint 'FFC_40P_0.5mm' does not match copy in library 'gunnchos_production' :: Footprint JCAM1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0781,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JKEY1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0782,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JTRK1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0783,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JEC1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0784,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JBAT1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0785,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JSEC1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0786,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint JDBG1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0787,student_14_5,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0788,student_14_5,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP2,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0789,student_14_5,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP3,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0790,student_14_5,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP4,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0791,student_14_5,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP5,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0792,student_14_5,DRC,lib_footprint_mismatch,Footprint 'TestPoint_Pad' does not match copy in library 'gunnchos_production' :: Footprint TP6,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0793,student_14_5,DRC,silk_over_copper,Silkscreen clipped by solder mask :: PCB text 'REV 0.6.0-cont-ix' on F.Silkscreen | NPTH pad of H1,FIXABLE_DIGITALLY,"F.SilkS text 'REV 0.6.0-cont-ix' at (12,10) clips NPTH pad of H1 at (12,12). Move silkscreen; do not change hole size.","Move REV gr_text to (40,6) clear of H1 courtyard.",,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
